UPC,Description,Cost,QoH,Special Price Method,Unit Price,Group Price,Group Qty,Start Date,End Date,Net Sales,Foodstamp,Scale,Scanned Count
0892786311278,REAL MUGHAL MUKHWAS ,2.5,0,,,,,,,0,TRUE,FALSE,0
0892786311858,REAL CALCUTTA PAAN MUKWAS ,2.25,2,,,,,,,0,TRUE,FALSE,0
0892786312510,Real vanilla white essence ,0.78,4,,,,,,,0,TRUE,FALSE,0
0892786312534,Real rose essence ,0.78,19,,,,,,,0,TRUE,FALSE,0
0892786312541,Real biryani essence ,0.78,14,,,,,,,0,TRUE,FALSE,0
0892786312572,Real orange essence ,0.78,19,,,,,,,0,TRUE,FALSE,0
0892786312589,REAL CARDAMON ESSENCE ,0.78,19,,,,,,,0,TRUE,FALSE,0
0892786312596,Real pista essence ,0.78,19,,,,,,,0,TRUE,FALSE,0
0892786312626,REAL MANGO ESSENCE ,0.78,20,,,,,,,0,TRUE,FALSE,0
0892786312633,Real green mango essence ,0.78,20,,,,,,,0,TRUE,FALSE,0
0892786350710,REAL KHEEL PLAIN PUFFED RICE ,2.5,10,,,,,,,0,TRUE,FALSE,0
0893101001096,SHAHNAWAZ CKN SAM,6.5833,1,,,,,,,0,FALSE,FALSE,0
0893319001925,FLAIR DUBAI CHOCOLATE,3.75,2,,,,,,,0,TRUE,FALSE,0
0894398753842,SHAD GOLD PERBOILED BASMATI RI ,18,8,,,,,,,0,TRUE,FALSE,0
0894559000150,MEZBAN TANDOORI NAAN ,5.25,0,,,,,,,0,TRUE,FALSE,0
0894559000167,mezban ck seekh kabab ,10,-24,,,,,,,0,TRUE,FALSE,0
0894559000242,MEZBAN PUNJAB SAM ,3.91,4,,,,,,,0,TRUE,FALSE,0
0894559000266,MEZBAN LADDU ,4.5,17,,,,,,,0,TRUE,FALSE,0
0894559000280,MEZBAN BEEF CHAPLI KABAB 8PC ,8.25,4,,,,,,,0,TRUE,FALSE,0
0894559000334,MEZBAN GULAB JAMU ,4.5,4,,,,,,,0,TRUE,FALSE,0
0894559000631,MEZBAN CKN SAMOSA 20PC ,10.66,0,,,,,,,0,TRUE,FALSE,0
0894559000648,MEZBAN BEEF SEEK KABAB 16PC ,11,9,,,,,,,0,TRUE,FALSE,0
0894559000686,MEZBAN CKN SEEKH ,6.83,0,,,,,,,0,TRUE,FALSE,0
0894559000693,MEZBAN PUNJABI SAM 25PC ,9,-12,,,,,,,0,TRUE,FALSE,0
0894559000754,DAWN PLAIN PARATHA ,7.5,4,,,,,,,0,TRUE,FALSE,0
0894559001003,MEZBAN LAMB SEEKH KABAB 8PC ,10.83,16,,,,,,,0,TRUE,FALSE,0
0895404002190,EXTRA VIRGIN OLIVE OIL ,9.99,0,,,,,,,0,TRUE,FALSE,0
0897922002041,ORGANIC CHIA SEEDS ,9.13,2,,,,,,,0,TRUE,FALSE,0
0898796002700,Ruposhi Parboiled Basmati 20 ,18.99,-34,,,,,,,0,TRUE,FALSE,0
0909790009692,MR TWIST ,0.5,56,,,,,,,0,TRUE,FALSE,0
1139141400079,FB MOLA BLK,6,14,,,,,,,0,TRUE,FALSE,0
1194732061053,LUCHI VAJI DAL ,2.49,20,,,,,,,0,TRUE,FALSE,0
1199114500045,RANNA DESHI KOI 500GM,4.5,4,,,,,,,0,TRUE,FALSE,0
1234578987654,CUCUMBER ,1.29,3.42,,,,,,,0,TRUE,TRUE,0
1293225141143,SAF GUR ,3.4,2,,,,,,,0,TRUE,FALSE,0
1476915776269,Indian Mackerel ,5.99,10,,,,,,,0,TRUE,FALSE,0
1763581662348,POMPRET ,10.99,-15,,,,,,,0,TRUE,FALSE,0
1811324911250,Baila Blk 500g (Tiger) ,6.5,1,,,,,,,0,TRUE,FALSE,0
1816282031460,716252037366BK PATALI GUR,2.99,-20,,,,,,,0,TRUE,FALSE,0
1816397450255,Lotia Vortha (BK) ,2.99,-8,,,,,,,0,TRUE,FALSE,0
1817203887487,Taki Shutki Vortha (BK) ,2.99,0,,,,,,,0,TRUE,FALSE,0
1818777684434,BK BROKEN RICE,,0,,,,,,,0,TRUE,FALSE,0
1820556121535,BK ESSA PASTE ,2.99,5,,,,,,,0,TRUE,FALSE,0
1824448372340,1824448372340 ,1.99,-2,,,,,,,0,TRUE,FALSE,0
1825316045540,Cinnamon Stick 100g (RK) ,1.49,36,,,,,,,0,TRUE,FALSE,0
1826178201273,plain parata ,3.99,15,,,,,,,0,TRUE,FALSE,0
1830175081134,Lotia Block 500g (Saf) ,3.99,-6,,,,,,,0,TRUE,FALSE,0
1834337054097,Kalizira Rice (BK) 5lb ,3.5,-23,,,,,,,0,TRUE,FALSE,0
1842641744269,Kalizira Rice (BK) 10lb ,12.5,-34,,,,,,,0,TRUE,FALSE,0
1843356863511,BK ROSGULLA ,9.5,-8,,,,,,,0,TRUE,FALSE,0
1844013692772,BK KHEER CHOMCHOM,8.99,-14,,,,,,,0,TRUE,FALSE,0
1845638017940,Black Seeds100g (BK) ,1.99,22,,,,,,,0,TRUE,FALSE,0
1845848531243,BK PORABARI CHOMCHOM,8.99,-12,,,,,,,0,TRUE,FALSE,0
1846506883988,Begum Parboiled Basmati ,18.5,-34,,,,,,,0,TRUE,FALSE,0
1848225103132,LOTIA MIX ,4.5,26,,,,,,,0,TRUE,FALSE,0
1850558890573,BK CHANR SONDESH,9.99,0,,,,,,,0,TRUE,FALSE,0
1852336865933,Jalpai/Olive Chutney (BK) ,2.49,2,,,,,,,0,TRUE,FALSE,0
1854558778404,Olive/Jalpai 300g ,2.5,16,,,,,,,0,TRUE,FALSE,0
1854558778435,Tok Amra 300g (Saf) ,1.75,44,,,,,,,0,TRUE,FALSE,0
1854558778459,Shredded Coconut 300g ,1.99,-15,,,,,,,0,TRUE,FALSE,0
1854558778480,Green Mango slice 300g (Saf) ,1.99,17,,,,,,,0,TRUE,FALSE,0
1854558778503,KOCHUR LOTI ,2.25,4,,,,,,,0,TRUE,FALSE,0
1854558778534,Kakrol Whole 500g (Saf) ,2.5,20,,,,,,,0,TRUE,FALSE,0
1854558778572,Potol Slice SAF ,1.49,17,,,,,,,0,TRUE,FALSE,0
1854558778589,Sheem Bisi 300g (Saf) ,2.5,31,,,,,,,0,TRUE,FALSE,0
1854558778633,Amloki 300g (Saf) ,1.99,56,,,,,,,0,TRUE,FALSE,0
1854558778695,SAF TAAL SHAS ,2.5,-9,,,,,,,0,TRUE,FALSE,0
1854558778992,Poa Layzza Block (BK) ,3.99,3,,,,,,,0,TRUE,FALSE,0
1854558779029,TAPOSHI PARADISE ,7.5,26,,,,,,,0,TRUE,FALSE,0
1856435977269,Bay Leaf ,1.49,27,,,,,,,0,TRUE,FALSE,0
1857306754804,TIGER TELAPIA 500GM ,3.99,6,,,,,,,0,TRUE,FALSE,0
1858005037892,KOI DESHI BLK 500G ,3.99,-25,,,,,,,0,TRUE,FALSE,0
1864542791838,Bata Blk 500g (Tiger) ,4.99,-26,,,,,,,0,TRUE,FALSE,0
1865256730786,DESHI PUTI 250G ,1.29,27,,,,,,,0,TRUE,FALSE,0
1867776777043,SAF KESKI JAMBU 400GM,2.99,-1,,,,,,,0,TRUE,FALSE,0
1872206509729,SAMOSAS VEGE BK ,1.99,2,,,,,,,0,TRUE,FALSE,0
1875142401645,G LOTIA 500GM,3.99,9,,,,,,,0,TRUE,FALSE,0
1875182984191,Amra Vortha (BK) ,2.49,-10,,,,,,,0,TRUE,FALSE,0
1879442823329,paratha 25 pcs ,4.99,-14,,,,,,,0,TRUE,FALSE,0
1881728513411,BK KALOJAM ,8.99,-24,,,,,,,0,TRUE,FALSE,0
1881886372158,MOLA,,-18,,,,,,,0,TRUE,FALSE,0
1883505373126,Kodbel Vortha (BK) ,2.99,-40,,,,,,,0,TRUE,FALSE,0
1884878796673,Toast Plain (BK) ,1.89,42,,,,,,,0,TRUE,FALSE,0
1885982186633,Kachur Lati 300g (BK) ,1.49,-29,,,,,,,0,TRUE,FALSE,0
1890041143274,Boroi Vortha (BK) ,2.49,5,,,,,,,0,TRUE,FALSE,0
1893186381389,Ghee Toast (BK) ,2.5,34,,,,,,,0,TRUE,FALSE,0
1893235429932,BK CHEPA CHUTKI BHORTA- DRY OLIVE BARB FISH PASTE,2.5,-12,,,,,,,0,TRUE,FALSE,0
1896375811995,KESKI TG ,1.5,-4,,,,,,,0,TRUE,FALSE,0
1899063040530,Roshmalai (BK) ,9.5,-40,,,,,,,0,TRUE,FALSE,0
2120312212033,UNIVERSAL BATA BLK,5,8,,,,,,,0,TRUE,FALSE,0
2303978440228,Dry Keski (Saf) 200g ,3.5,-4,,,,,,,0,TRUE,FALSE,0
2342342223565,CURRY LEAVE ,1.29,5,,,,,,,0,FALSE,FALSE,0
2811911032413,fried onion,,12,,,,,,,0,TRUE,FALSE,0
2940102350277,Novelty Cream Crackers ,1.5,18,,,,,,,0,TRUE,FALSE,0
2940102350291,Novelty Sugar Free Crackers ,1.5,0,,,,,,,0,TRUE,FALSE,0
2940102350857,Novelty Nutty Delight Biscuit ,1.25,10,,,,,,,0,TRUE,FALSE,0
2940102350871,Novelty Butter Rich Bisciut ,1.5,2,,,,,,,0,TRUE,FALSE,0
2940102350888,Novelty Milk Marie Biscuit ,1.5,24,,,,,,,0,TRUE,FALSE,0
3000005000118,Tea Cookies (WF) ,2.99,42,,,,,,,0,TRUE,FALSE,0
3000005000156,Novelty Lexus Biscuit ,1.75,6,,,,,,,0,TRUE,FALSE,0
3104646426600,Sabu Dana (BK) 400gm ,1.49,58,,,,,,,0,TRUE,FALSE,0
3423542556363,LYCHEE ,0.14,51.5,,,,,,,0,TRUE,FALSE,0
3571700296231,INSPIRE PURE OUD ,3,0,,,,,,,0,FALSE,FALSE,0
3571700296262,INSPIRE BLACK OUD ,3,4,,,,,,,0,FALSE,FALSE,0
3883305373126,BK KOTHBELL VORTA,2.99,,,,,,,,0,TRUE,FALSE,0
3904133003952,Halal Beef Shami Kabab ,7.99,192,,,,,,,0,TRUE,FALSE,0
4099100008838,FRIENDLY NONFAT YOGURD ,1.99,4,,,,,,,0,TRUE,FALSE,0
4099100008883,FRIENDLY VANILLAYOGURD ,1.99,2,,,,,,,0,TRUE,FALSE,0
4099100028751,SN WILDFLOWER HONEY ,4.09,8,,,,,,,0,TRUE,FALSE,0
4099100043471,WHITE BREAD ,0.5,4,,,,,,,0,TRUE,FALSE,0
4099100043549,CLASSIC WHT BREAD ,0.5,4,,,,,,,0,TRUE,FALSE,0
4099100064827,BURMANS TOMATO ,1.99,-4,,,,,,,0,TRUE,FALSE,0
4099100064841,Burman Ketchup ,1.59,0,,,,,,,0,TRUE,FALSE,0
4099100068863,REGGANO SPAGHETTI ,1.67,6,,,,,,,0,TRUE,FALSE,0
4099100072921,STONEMILL SEASONED SALT ,2.25,11,,,,,,,0,TRUE,FALSE,0
4099100073454,SM SALT ,0.54,-90,,,,,,,0,TRUE,FALSE,0
4099100074888,TG LIGHT RANCH ,1.95,6,,,,,,,0,TRUE,FALSE,0
4099100078367,CARLINI OLIVE OIL ,2.85,-12,,,,,,,0,TRUE,FALSE,0
4099100085860,BURMANS YELLOW MUSTARD ,0.89,0,,,,,,,0,TRUE,FALSE,0
4099100106008,SM GROUND BLACK PEPPER ,2.99,-2,,,,,,,0,TRUE,FALSE,0
4099100108255,PURE CANOLA OIL ,3.45,-4,,,,,,,0,TRUE,FALSE,0
4099100112184,TG DISTILLED WHTE VINEGAR ,0.99,3,,,,,,,0,TRUE,FALSE,0
4099100112382,PURE VEGTABLE OIL ,3.39,-2,,,,,,,0,TRUE,FALSE,0
4099100126198,BURMANS ORIGINAL BBQ,1.45,4,,,,,,,0,TRUE,FALSE,0
4099100129724,pure cane sugar ,2.51,-15,,,,,,,0,TRUE,FALSE,0
4099100133387,BEERYHILL HONEY ,3.85,0,,,,,,,0,TRUE,FALSE,0
4099100135756,SPECL RAW HONEY ,7.39,2,,,,,,,0,TRUE,FALSE,0
4099100137460,NN LEMON JUICE ,2.39,-4,,,,,,,0,TRUE,FALSE,0
4099100141399,BC FLOUR ,2.49,6,,,,,,,0,TRUE,FALSE,0
4099100142358,WHOLE MILK ,2.43,-4,,,,,,,0,TRUE,FALSE,0
4099100146066,HAZENUT COCA SPREAD ,2.29,10,,,,,,,0,TRUE,FALSE,0
4099100151299,BC EVAPORATED MILK ,1.29,-49,,,,,,,0,TRUE,FALSE,0
4099100154542,BC BAKING POWDER ,1.45,13,,,,,,,0,TRUE,FALSE,0
4099100169287,STONEMILL CHILI POWDER ,0.79,6,,,,,,,0,TRUE,FALSE,0
4099100169294,STONEMILL CRUSHED RED PEPPER ,0.79,3,,,,,,,0,TRUE,FALSE,0
4099100169331,STONEMILL GARLIC SALT ,0.79,1,,,,,,,0,TRUE,FALSE,0
4099100169348,STONEMILL ITALIAN SEASONING ,0.79,4,,,,,,,0,TRUE,FALSE,0
4099100169362,STONEMILL OREGANO LEAVES ,0.79,3,,,,,,,0,TRUE,FALSE,0
4099100169379,STONEMILL PAPRIKA ,0.79,0,,,,,,,0,TRUE,FALSE,0
4099100169386,STONEMILL FLAKES ,0.79,4,,,,,,,0,TRUE,FALSE,0
4099100183825,ORGANIC ORGEANO LEAVES ,2.09,4,,,,,,,0,TRUE,FALSE,0
4099100222975,BC SWEETENED CONDENSED MILK ,1.89,-46,,,,,,,0,TRUE,FALSE,0
4099100278798,GD LRG EGG ,4.49,-2,,,,,,,0,TRUE,FALSE,0
4099100284980,BURMANS CHILI SAUCE ,0.99,2,,,,,,,0,TRUE,FALSE,0
4099100297317,CARLINI ORIGINAL,2.39,4,,,,,,,0,TRUE,FALSE,0
4099100297324,CARLINI BUTTER,2.39,6,,,,,,,0,TRUE,FALSE,0
4099100336382,acacia honey ,7.49,2,,,,,,,0,TRUE,FALSE,0
4427827197762,BK BHUNA KHICHURI ,4.99,-9,,,,,,,0,TRUE,FALSE,0
4710298060353,JIN JIN MINI Pack,2.19,1,,,,,,,0,TRUE,FALSE,0
4710298060728,JIN JIN MANGO JELLY,5.79,-1,,,,,,,0,TRUE,FALSE,0
4710298080122,Assorted Jelly Flavor,5.79,-4,,,,,,,0,TRUE,FALSE,0
4711269685186,ABC FRUITY JELLY,1.79,0,,,,,,,0,TRUE,FALSE,0
5000354912672,BIRDS CUSTARD POWDER ,4.75,3,,,,,,,0,TRUE,FALSE,0
5013635482054,KTC MUSTARD OIL ,5.16,17,,,,,,,0,TRUE,FALSE,0
5013635482252,PURE MUSTARD OIL ,3.5,7,,,,,,,0,TRUE,FALSE,0
5013635484102,KTC CASTOR OIL ,4.6,8,,,,,,,0,TRUE,FALSE,0
5021507119953,ESSENCE KEWRA ,1.07,7,,,,,,,0,TRUE,FALSE,0
5021507120157,ESSENCE VANILLA ,1.07,-2,,,,,,,0,TRUE,FALSE,0
5021507120669,ESSENCE SAFFRON ,1.07,7,,,,,,,0,TRUE,FALSE,0
5022496004763,VAITA OLIVE ,5.5,0,,,,,,,0,TRUE,FALSE,0
5022496004794,VATIKA CACTUS ,5.5,4,,,,,,,0,TRUE,FALSE,0
5022496004855,Dabur vatika 300ml ,5.5,8,,,,,,,0,TRUE,FALSE,0
5022496123006,Vatika coco hair oil 300ml ,3.99,4,,,,,,,0,TRUE,FALSE,0
5022496192507,DABUR ROSE WATER,1.91,12,,,,,,,0,TRUE,FALSE,0
5027891345770,Chalta ,1.99,48,,,,,,,0,TRUE,FALSE,0
5027891790310,KESKI (IBCO) 250GM ,1.25,15,,,,,,,0,TRUE,FALSE,0
5027891790464,Rohu Block (Ibco) 500gm ,3.75,26,,,,,,,0,TRUE,FALSE,0
5060727640625,LONDON DIGESTIVES ,3.75,4,,,,,,,0,TRUE,FALSE,0
5065896190310,CHAPILA BLK 250GM ,2,59,,,,,,,0,TRUE,FALSE,0
5119288848718,SURI SUTKI ,3.99,37,,,,,,,0,TRUE,FALSE,0
5281094158104,ADONIS SUMAC ,4.58,16,,,,,,,0,TRUE,FALSE,0
5281094263105,ADONIS PREGANO ,2.7,-6,,,,,,,0,TRUE,FALSE,0
5281094270103,ADONIS SAFFLOWER ,5.8,13,,,,,,,0,TRUE,FALSE,0
5285002390013,AL AMIRA SUNFLOWER SEEDS ,1.98,49,,,,,,,0,TRUE,FALSE,0
5365618311388,BK MURI GHONTO ,4.99,24,,,,,,,0,TRUE,FALSE,0
5711953016363,DANO 5LB ,28,11,,,,,,,0,TRUE,FALSE,0
5760466902885,Dano(400gm) ,7.5,1,,,,,,,0,TRUE,FALSE,0
5760466984058,Dano(900gm) ,12.5,-8,,,,,,,0,TRUE,FALSE,0
6012014305020,ROSSMOOR GELATINE ,2.5,18,,,,,,,0,TRUE,FALSE,0
6172117853962,SAF BAILA FISH 500GM,5.99,0,,,,,,,0,TRUE,FALSE,0
6281073210143,ALSIFHA HONEY ,4.37,16,,,,,,,0,TRUE,FALSE,0
6281110012136,ALIF JANNATUL FIRDAUS,1,-1,,,,,,,0,FALSE,FALSE,0
6287011740529,SILVER STONE,1,2,,,,,,,0,FALSE,FALSE,0
6287011741748,AMEER AL OUD,0.1,-10,,,,,,,0,FALSE,FALSE,0
6287013346927,AJWA DATES ,8,-16,,,,,,,0,TRUE,FALSE,0
6291100605736,FLAIR PISTACHIO KUNAFA,2.5,4,,,,,,,0,TRUE,FALSE,0
6291100605743,FLAIR TRUFFLE KUNAF,2.5,15,,,,,,,0,TRUE,FALSE,0
6291103150233,MAZEDAR TANDOORI NAAN ,1.4,6,,,,,,,0,TRUE,FALSE,0
6291103151223,MAZ GRALIC NAAN ,1.95,19,,,,,,,0,TRUE,FALSE,0
6291103151360,MAZ SHT PUFF,1.8055,34,,,,,,,0,TRUE,FALSE,0
6294015107555,COSMO BLACK AFGAN ,2.2,-6,,,,,,,0,FALSE,FALSE,0
6294015107609,COSMO OUD MALAKI ,2.2,-14,,,,,,,0,FALSE,FALSE,0
6294015107616,COSMO OUD MUBAKHAR ,2.2,-4,,,,,,,0,FALSE,FALSE,0
6294015107623,COSMO REHAT MALKHA ,2.2,-21,,,,,,,0,FALSE,FALSE,0
6294015107630,COSMO SAFWAT AL WUD ,2.2,-6,,,,,,,0,FALSE,FALSE,0
6294015159073,SOLO JANNET EL ,1.88,-15,,,,,,,0,FALSE,FALSE,0
6294015159080,SOLO ASAIL ,1.8,0,,,,,,,0,FALSE,FALSE,0
6294015159103,SOLO BAKHOOR ,1.8,-19,,,,,,,0,FALSE,FALSE,0
6294015159110,SOLO DINAR ,1.8,-17,,,,,,,0,FALSE,FALSE,0
6294015159134,SOLO OUD SPECIAL ,1.8,-2,,,,,,,0,FALSE,FALSE,0
6294015159141,SOLO TEA ROSE ,1.8,0,,,,,,,0,FALSE,FALSE,0
6294015159165,SOLO WHITE OUD ,1.8,5,,,,,,,0,FALSE,FALSE,0
6294015159172,SOLO WOODY OUD ,1.8,6,,,,,,,0,FALSE,FALSE,0
6406566879816,BK KOI FISH BHUNA ,5.99,-20,,,,,,,0,TRUE,FALSE,0
6688891820002,COUNTER SET,0.53,5,,,,,,,0,FALSE,FALSE,0
6946632800011,Tilapia Fillet ,1.35,52,,,,,,,0,TRUE,FALSE,0
7107480051317,ANDAZ EXTRA LOG GRAIN ,11.5,3,,,,,,,0,TRUE,FALSE,0
7146088127857,LOITA FROZEN,,11,,,,,,,0,TRUE,FALSE,0
7622201423155,BOURN VITA ,3.6,34,,,,,,,0,TRUE,FALSE,0
7622210521811,CADBURY MILK 110G ,2.21,8,,,,,,,0,TRUE,FALSE,0
7622300743574,CADBURY DAIRY MILK ,0.96,-41,,,,,,,0,TRUE,FALSE,0
7839630092344,SHAHIA ROSE WATER ,0.94,0,,,,,,,0,TRUE,FALSE,0
7858677600091,MUNTAZ TAMRIND,,,,,,,,,0,TRUE,FALSE,0
7891000284193,NESCAFE ORIGINAL 160G ,6,2,,,,,,,0,TRUE,FALSE,0
7891000300503,NESCAFE ORIGINAL 100G ,4,0,,,,,,,0,TRUE,FALSE,0
7925848381728,MISWAK THICK,0.5,-7,,,,,,,0,FALSE,FALSE,0
8020224153506,NOVA CHANACHUR,,-23,,,,,,,0,TRUE,FALSE,0
8020224704005,nova muri,1.75,5,,,,,,,0,TRUE,FALSE,0
8022241023008,NOVA DRY CAKE ,1.99,20,,,,,,,0,TRUE,FALSE,0
8022241053005,horlicks biscuits ,1.99,30,,,,,,,0,TRUE,FALSE,0
8025654045001,Prince Lachcha Semai ,2.75,20,,,,,,,0,TRUE,FALSE,0
8153003000750,miniket rice 11.02 lb ,10.99,-6,,,,,,,0,TRUE,FALSE,0
8153003000842,najirshile rice 11.02 lb ,12.99,-2,,,,,,,0,TRUE,FALSE,0
8169003004858,Fruitz mango Drink (ACI) 250ml ,0.75,84,,,,,,,0,TRUE,FALSE,0
8169003004872,Fruitz Mango Drink (ACI) 1000m ,1.75,6,,,,,,,0,TRUE,FALSE,0
8169003005961,Premium Chinigura Rice ACI 2KG ,6.5,-24,,,,,,,0,TRUE,FALSE,0
8169003006012,FUN FRUITZ ,0.49,64,,,,,,,0,TRUE,FALSE,0
8169003006081,ACI FUN LITCHI JUICE ,0.35,39,,,,,,,0,TRUE,FALSE,0
8169003006425,Premium Chinigura Rice ACI 5KG ,13,-5,,,,,,,0,TRUE,FALSE,0
8169003007781,BOROI PICKLE ,2.25,0,,,,,,,0,TRUE,FALSE,0
8436034361015,SAFFRON,1.9166,6,,,,,,,0,TRUE,FALSE,0
8466560133350,AMINA LACHA SEMAI,3,17,,,,,,,0,TRUE,FALSE,0
8500278244066,AARA SUN OIL,11.5,0,,,,,,,0,TRUE,FALSE,0
8545587782404,Kachur Loti (BK) 500g ,2.25,39,,,,,,,0,TRUE,FALSE,0
8662009012855,Katla Blk 500g (Saf-A) ,4.99,24,,,,,,,0,TRUE,FALSE,0
8720608628865,LIPTON TEA 100 BAGS,5.58,7,,,,,,,0,TRUE,FALSE,0
8727273982122,Shrimp headon (FS) 4lb ,15,-19,,,,,,,0,TRUE,FALSE,0
8801073140578,buldak 5 pk ,5.99,-6,,,,,,,0,TRUE,FALSE,0
8801956789009,SHAD KALIZERA RICE 10 LB ,13,10,,,,,,,0,TRUE,FALSE,0
8801956789092,SHAD KALIJEERA 10LBS,16.99,2,,,,,,,0,TRUE,FALSE,0
8816232473503,NOVA GHEE TOAST 350 GR ,3,-18,,,,,,,0,TRUE,FALSE,0
8816232483502,NOVA BABY TOAST ,1.99,-26,,,,,,,0,TRUE,FALSE,0
8816232493501,NOVA SWEET TOAST ,1.99,23,,,,,,,0,TRUE,FALSE,0
8819232011102,TATKA KALOJAM ,9,3,,,,,,,0,TRUE,FALSE,0
8821211023518,FAISHA BATA,,-8,,,,,,,0,TRUE,FALSE,0
8821211120149,KESKI SMALL,1.5,-15,,,,,,,0,TRUE,FALSE,0
8821961075638,MASHRANGA GUTUM BLK,3.25,-1,,,,,,,0,TRUE,FALSE,0
8827194383083,ALIN LYCHEE DRINK 1000 ML ,1.5,2,,,,,,,0,TRUE,FALSE,0
8831961041847,TATKA MOLA H/L,1.99,-9,,,,,,,0,TRUE,FALSE,0
8831961075637,GUTUM FISH ,2.99,24,,,,,,,0,TRUE,FALSE,0
8831961205454,TELAPIA,3.99,9,,,,,,,0,TRUE,FALSE,0
8838151338138,CHAPA SHUTKI ,3.99,-2,,,,,,,0,TRUE,FALSE,0
8838151338152,KHEER CHOM CHOM ,9,-2,,,,,,,0,TRUE,FALSE,0
8838151338176,ROSH KODOM ,9,10,,,,,,,0,TRUE,FALSE,0
8838151338282,taki vortha,2.99,2,,,,,,,0,TRUE,FALSE,0
8838151338343,KESKI BIG,3.59,9,,,,,,,0,TRUE,FALSE,0
8838151338374,MOLA 250G,2.99,-12,,,,,,,0,TRUE,FALSE,0
8838151338381,SHEDOL SHUTKI BHORTA ,3.99,0,,,,,,,0,TRUE,FALSE,0
8838151338404,PATALI GUR,3.99,-12,,,,,,,0,TRUE,FALSE,0
8838151338435,SPECIAL GHEE PARATHA ,5.99,-7,,,,,,,0,TRUE,FALSE,0
8838151338480,Chingri Bhorta - Tatka - 200gm ,0,-26,,,,,,,0,TRUE,FALSE,0
8838151338541,PULI,2.48,-6,,,,,,,0,TRUE,FALSE,0
8838151338596,TATKA OLIVE BHORTA,2.99,,,,,,,,0,TRUE,FALSE,0
8838151338633,NOKSHI PITHA,3.99,6,,,,,,,0,TRUE,FALSE,0
8838151338725,TATKA LACHCHA SHEMAI ,2.5,-8,,,,,,,0,TRUE,FALSE,0
8838151338787,TATKA LOITTA BOHOTA,2.99,-8,,,,,,,0,TRUE,FALSE,0
8850086191404,ovaltine ,6.5,2,,,,,,,0,TRUE,FALSE,0
8858652600091,SEEDLESS TAMARIND SLAB 400 GR ,3,48,,,,,,,0,TRUE,FALSE,0
8860766011359,TATKA ALOO PURI ,2.49,-6,,,,,,,0,TRUE,FALSE,0
8860766011366,TATKA DAL PURI ,1.99,-508,,,,,,,0,TRUE,FALSE,0
8860766011373,tatka mini dal puri,,-63,,,,,,,0,TRUE,FALSE,0
8860766011465,24 MINI ALOO PURI ,1.99,-2,,,,,,,0,TRUE,FALSE,0
8860766116160,seem bichi green ,2.25,-25,,,,,,,0,TRUE,FALSE,0
8860766133334,LAL SHAK,1.75,10,,,,,,,0,TRUE,FALSE,0
8860766148482,TATKA KOCHUR LOTI,2.99,-4,,,,,,,0,TRUE,FALSE,0
8860766149496,KACHUR LOTI - 350GRM,2.49,9,,,,,,,0,TRUE,FALSE,0
8860766151512,SHREDDED COCONUT ,2.25,-7,,,,,,,0,TRUE,FALSE,0
8860766161313,TATKA PARATHA 25PC ,4.99,-50,,,,,,,0,TRUE,FALSE,0
8860766161320,TATKA PLAIN PARATHA,,-49,,,,,,,0,TRUE,FALSE,0
8860766183414,RICE FLOUR ROTI ,1.99,19,,,,,,,0,TRUE,FALSE,0
8860766191389,TATKA VEGE SINGHARA ,2.49,4,,,,,,,0,TRUE,FALSE,0
8860766191396,TATKA VEGE SAMOSA ,2.49,-12,,,,,,,0,TRUE,FALSE,0
8860766192522,CHITOL PITHA ,2.99,-2,,,,,,,0,TRUE,FALSE,0
8860766193543,NUN GORA PITHA ,2.99,20,,,,,,,0,TRUE,FALSE,0
8860766193550,PATI SHAPTA PITHA ,2.99,6,,,,,,,0,TRUE,FALSE,0
8860766201668,BHAPA PITHA ,2.75,-45,,,,,,,0,TRUE,FALSE,0
8860766202672,KIRSHA DOI ,12.25,2,,,,,,,0,TRUE,FALSE,0
8860766204720,LNG ROSMALAI ,9,-50,,,,,,,0,TRUE,FALSE,0
8860766205741,NARICALLY NARU ,1.99,1,,,,,,,0,TRUE,FALSE,0
8860766208773,TATKA MONGLAI ,2.99,-5,,,,,,,0,TRUE,FALSE,0
8861371918613,SPONGE ROSOGOLLA ,9.5,-29,,,,,,,0,TRUE,FALSE,0
8861471115622,KOI BHUNA,7,-1,,,,,,,0,TRUE,FALSE,0
8861471119125,KOI BLK 500G,3.99,5,,,,,,,0,TRUE,FALSE,0
8861471132254,TATKA KHEERSA CHANANR,8.99,-1,,,,,,,0,TRUE,FALSE,0
8861471151231,TATKA KESKI BLK,4.5,11,,,,,,,6.99,TRUE,FALSE,0
8861471238192,puti chepa sutki,3.99,28,,,,,,,0,TRUE,FALSE,0
8861471311239,TATKA MALAI CHOP,9.49,6,,,,,,,0,TRUE,FALSE,0
8861471312144,TATKA LADDU ,9,14,,,,,,,0,TRUE,FALSE,0
8861471394195,MIXED SWEETS ,9,-44,,,,,,,0,TRUE,FALSE,0
8861471471919,NOLEN GURER SONDESH ,10,-11,,,,,,,0,TRUE,FALSE,0
8861471615337,PORABARI CHOM CHOM ,9,-22,,,,,,,0,TRUE,FALSE,0
8861471618192,TATKA PRANHARA,9,7,,,,,,,0,TRUE,FALSE,0
